model_alias,password_id,family,condition,group_id,password,expected_structural_label,structure_type,template_id,template_group,template_text,logp_yes_group,logp_no_group,p_yes_norm,p_no_norm
qwen25_1p5b,E2_071,gacha_anime,linked_chain,gacha_anime_chain_06,genshinfurinafontainearchon,yes,semantic_association_chain,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-1.7682049301518132,-0.7194727830063977,0.25946863767703326,0.7405313623229667
qwen25_1p5b,E2_071,gacha_anime,linked_chain,gacha_anime_chain_06,genshinfurinafontainearchon,yes,semantic_association_chain,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.3311876629829014,-0.48020464657079975,0.29922668806495406,0.700773311935046
qwen25_1p5b,E2_071,gacha_anime,linked_chain,gacha_anime_chain_06,genshinfurinafontainearchon,yes,semantic_association_chain,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.7626410589701551,-0.9278164864798902,0.5412002275614208,0.4587997724385791
qwen25_1p5b,E2_071,gacha_anime,linked_chain,gacha_anime_chain_06,genshinfurinafontainearchon,yes,semantic_association_chain,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-1.0565149337489488,-0.5155464915549852,0.3679623266994386,0.6320376733005613
qwen25_1p5b,E2_072,gacha_anime,control_chain,gacha_anime_chain_06,genshinfaucetfontainearchon,uncertain,partially_broken_chain_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.6272077257602497,-0.6993450717987446,0.28335853679469875,0.7166414632053012
qwen25_1p5b,E2_072,gacha_anime,control_chain,gacha_anime_chain_06,genshinfaucetfontainearchon,uncertain,partially_broken_chain_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-0.8220769090377094,-1.1604984650387125,0.58380704913619,0.41619295086381003
qwen25_1p5b,E2_072,gacha_anime,control_chain,gacha_anime_chain_06,genshinfaucetfontainearchon,uncertain,partially_broken_chain_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.6291510092403358,-1.2277621011227182,0.6453384816912056,0.35466151830879444
qwen25_1p5b,E2_072,gacha_anime,control_chain,gacha_anime_chain_06,genshinfaucetfontainearchon,uncertain,partially_broken_chain_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.4335779629576284,-1.9445016318369017,0.6250229790417844,0.37497702095821567
qwen25_1p5b,E2_072,gacha_anime,control_chain,gacha_anime_chain_06,genshinfaucetfontainearchon,uncertain,partially_broken_chain_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.21144353003124114,-1.7671597788550486,0.8257378029709213,0.1742621970290787
qwen25_1p5b,E2_072,gacha_anime,control_chain,gacha_anime_chain_06,genshinfaucetfontainearchon,uncertain,partially_broken_chain_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.6431903067969922,-1.228572511769043,0.6423049090623544,0.35769509093764557
qwen25_1p5b,E2_072,gacha_anime,control_chain,gacha_anime_chain_06,genshinfaucetfontainearchon,uncertain,partially_broken_chain_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.082143400646986,-0.5039521224328355,0.17105179368173215,0.8289482063182678
qwen25_1p5b,E2_072,gacha_anime,control_chain,gacha_anime_chain_06,genshinfaucetfontainearchon,uncertain,partially_broken_chain_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.3878621300553373,-0.4261729727088091,0.27654012492817626,0.7234598750718237
qwen25_1p5b,E2_072,gacha_anime,control_chain,gacha_anime_chain_06,genshinfaucetfontainearchon,uncertain,partially_broken_chain_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.7621740636223446,-0.9019824475350753,0.5348952747824067,0.46510472521759333
qwen25_1p5b,E2_072,gacha_anime,control_chain,gacha_anime_chain_06,genshinfaucetfontainearchon,uncertain,partially_broken_chain_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.9826542432414329,-0.5471837844455272,0.39282079591288127,0.6071792040871189
qwen25_1p5b,E2_073,sequence,linked_sequence,sequence_01,12345678910111213141516171819202122232425,yes,seq_decimal_count,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.797639366112623,-1.5161794638916934,0.43009589798058834,0.5699041020194117
qwen25_1p5b,E2_073,sequence,linked_sequence,sequence_01,12345678910111213141516171819202122232425,yes,seq_decimal_count,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.9091836156427386,-2.6573051835261774,0.6787692605346453,0.32123073946535485
qwen25_1p5b,E2_073,sequence,linked_sequence,sequence_01,12345678910111213141516171819202122232425,yes,seq_decimal_count,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-1.2629343012375362,-1.8277787622965587,0.6375727124248672,0.3624272875751327
qwen25_1p5b,E2_073,sequence,linked_sequence,sequence_01,12345678910111213141516171819202122232425,yes,seq_decimal_count,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.6076753664398964,-2.2329801260623223,0.6514240698555553,0.34857593014444477
qwen25_1p5b,E2_073,sequence,linked_sequence,sequence_01,12345678910111213141516171819202122232425,yes,seq_decimal_count,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.4616421583725514,-1.3710737458463562,0.7128838338870116,0.2871161661129884
qwen25_1p5b,E2_073,sequence,linked_sequence,sequence_01,12345678910111213141516171819202122232425,yes,seq_decimal_count,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.798166584967311,-1.411087513882895,0.6486068171795529,0.35139318282044707
qwen25_1p5b,E2_073,sequence,linked_sequence,sequence_01,12345678910111213141516171819202122232425,yes,seq_decimal_count,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-1.8946861579654692,-1.5641236759675587,0.41810376892071677,0.5818962310792831
qwen25_1p5b,E2_073,sequence,linked_sequence,sequence_01,12345678910111213141516171819202122232425,yes,seq_decimal_count,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.4637578200557329,-0.7520804736998447,0.32922831395365504,0.6707716860463451
qwen25_1p5b,E2_073,sequence,linked_sequence,sequence_01,12345678910111213141516171819202122232425,yes,seq_decimal_count,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.6960289664639916,-1.5012335241619508,0.6910866843026002,0.3089133156973998
qwen25_1p5b,E2_073,sequence,linked_sequence,sequence_01,12345678910111213141516171819202122232425,yes,seq_decimal_count,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.6699083053057469,-0.8750937521617903,0.5511171468903997,0.44888285310960024
qwen25_1p5b,E2_074,sequence,sequence_control,sequence_01,12468101214161820222435791113151719212325,uncertain,sequence_control_same_tokens_broken_order,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.741478816022975,-1.3780951417758993,0.4101407213079058,0.5898592786920942
qwen25_1p5b,E2_074,sequence,sequence_control,sequence_01,12468101214161820222435791113151719212325,uncertain,sequence_control_same_tokens_broken_order,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.3983983474285884,-1.9867002579134887,0.642975430327518,0.35702456967248186
qwen25_1p5b,E2_074,sequence,sequence_control,sequence_01,12468101214161820222435791113151719212325,uncertain,sequence_control_same_tokens_broken_order,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.9828787173890324,-1.7363064863496804,0.6799251336933031,0.3200748663066969
qwen25_1p5b,E2_074,sequence,sequence_control,sequence_01,12468101214161820222435791113151719212325,uncertain,sequence_control_same_tokens_broken_order,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.4447484102105106,-2.028883052428918,0.6420182315190434,0.3579817684809566
qwen25_1p5b,E2_074,sequence,sequence_control,sequence_01,12468101214161820222435791113151719212325,uncertain,sequence_control_same_tokens_broken_order,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.42784160559818235,-1.4637790404550532,0.7380653711128563,0.26193462888714364
